250.528637	39.858714	-14.0344
250.604024	39.851272	-15.0675
250.825165	39.888769	-13.7151
250.872975	39.865714	-13.0209
250.628855	39.847246	-14.7698
250.9464	39.724054	-13.2538
250.815994	39.747352	-13.5696
250.862874	39.758519	-13.3528
250.493271	39.795411	-14.7195
250.677497	39.951692	-14.8508
250.830934	39.928657	-14.9137
250.614217	39.672935	-14.0736
250.723482	39.981999	-15.0701
250.904521	39.847776	-13.1299
250.797131	39.921802	-13.7458
250.820609	39.787904	-13.0996
250.870887	39.79291	-13.0934
250.646814	39.988645	-15.6218
250.648823	39.989516	-15.6176
250.732329	39.653642	-13.1014
250.750247	39.649838	-13.1039
250.657559	39.870396	-14.0273
250.781235	39.973855	-12.8622
250.739385	39.724453	-15.8597
250.96212	39.755103	-13.091
250.925212	39.715187	-15.8376
250.702904	39.986467	-13.1563
250.782569	39.887875	-13.2475
250.790516	39.808226	-13.2917
250.804641	39.930978	-13.4591
250.702435	39.655956	-15.2377
250.596674	39.697333	-13.76
250.875043	39.810434	-13.17
250.66104	39.879157	-15.7154
250.841895	39.972466	-16.5305
250.652216	39.690574	-14.5368
250.534661	39.72711	-13.0021
250.589716	39.673668	-12.9372
250.753223	39.667151	-13.5773
250.841895	39.972466	-16.5305
250.80073	39.729222	-13.5397
250.810435	39.905071	-13.3335
250.814212	39.634631	-14.706
250.623545	39.763922	-13.9743
250.753635	39.645656	-14.752
250.746761	39.916326	-15.1489
250.776315	40.003923	-13.6293
250.760921	39.744537	-13.6632
250.770326	39.743618	-13.0696
250.522122	39.80083	-16.453
250.96266	39.779663	-13.7401
250.536141	39.876899	-15.0576
250.705519	39.777446	-13.5264
250.720577	39.809407	-14.1042
250.700479	39.661885	-15.0353
250.865329	39.714204	-15.4118
250.729681	39.682384	-13.9993
250.736826	39.72556	-16.2967
250.828275	39.986351	-13.037
250.546039	39.85275	-15.5496
250.679859	39.644637	-13.5677
250.963956	39.821985	-14.7391
250.716175	40.001767	-13.0348
250.728739	39.833499	-13.8216
250.9047	39.687012	-13.5512
250.863004	39.645349	-12.93
250.752172	39.757296	-14.9243
250.859576	39.869075	-13.8387
250.846457	39.806417	-14.4366
250.904966	39.774739	-14.1537
250.929263	39.807717	-12.983
250.711831	39.909671	-13.5149
250.858973	39.962069	-13.9586
