250.52875212	39.85858603	14.61950262117386
250.60416434	39.85131614	13.53221581068039
250.82524944	39.88884032	14.849472702217103
250.87268866	39.86569867	15.56739216003418
250.62885981	39.84714578	13.867054208278656
250.9462059	39.72399987	15.378509615898135
250.81590297	39.74741441	14.993588899230955
250.86280950000003	39.7583507	15.218705421447755
250.49327377	39.79550307	13.927588743019104
250.67722765	39.95162226	13.760862852573398
250.83083859	39.92859468	13.671723802280427
250.61415009	39.67298153	14.537639973449707
250.72340242	39.98211118	13.56292006940842
250.90429428	39.84769328	15.448549550628663
250.79723502	39.92193752	14.80619845123291
250.82072057	39.78799875	15.479531519317627
250.87078004	39.79302091	15.50497104587555
250.64649362	39.98857052	14.351910388374328
250.64852014	39.98945813	13.297381782341004
250.73221159	39.65353465	15.471505499267577
250.75020664	39.64983726	15.482220098876953
250.65746434	39.87042792	14.593550704669953
250.78106919	39.97380395	15.722488958740234
250.73931536	39.72447437	14.138030885601044
250.96189411	39.75507543	15.511015110778807
250.9249933	39.71522587	12.905217159557344
250.70279468	39.98644701	15.490373143386842
250.78253566	39.88778259	15.335885031890868
250.7905136	39.80833467	15.365418139266968
250.80430747	39.93092686	15.145902723884582
250.70236086	39.65600627	13.389348302459716
250.59659603	39.69744779999999	14.859167263984679
250.87507666	39.81048065	15.387642463684081
250.66099876	39.87920873	13.474542271137238
250.84157637	39.97240829	12.527316697120664
250.65214832	39.69058938	14.058463239955902
250.53467462	39.72717873	15.632419221496582
250.58968645	39.67363593	15.66062189102173
250.75319314	39.66725756	15.01528542957306
250.84159188	39.97246519	12.10045549583435
250.80062301	39.72914546	15.064841387176514
250.81032293	39.90500808	15.248743003082275
250.81425181	39.63472125	13.91445796403885
250.62378991	39.76397899	14.59851229171753
250.75363754	39.64559169	13.865962365722657
250.74661619	39.91630158	13.454811465835572
250.77612779	40.00394169	14.97478396730423
250.76069473	39.74446303	14.928283591461181
250.77026636	39.74361082	15.58509251651764
250.52187692	39.80081725	12.309235355472566
250.96263007	39.77952479	14.941855348396302
250.53602199	39.87684068	13.595293282032012
250.70534415	39.77734401	15.126908680438996
250.72033292	39.80934462	14.490950483798981
250.70037059	39.66199099	13.589995227718353
250.86540659	39.71426431	13.0331907037735
250.72950675	39.68242654	14.622788913536073
250.73687725	39.725511499999996	13.638949513816835
250.82803209	39.98624978	15.603899593353272
250.54584402	39.85270792	13.267556214809419
250.6797417	39.64474219	15.059024837780003
250.96382305	39.82180558	14.399443236064911
250.71603464	40.00171895	15.570157500457764
250.72854805	39.83349027	14.827145399761202
250.90447605	39.68704653	15.036834106731416
250.86283008	39.64528563	15.654677309417725
250.75212335	39.75749573	13.755449969100955
250.85936843	39.86913255	14.782311764240267
250.84641117	39.80644964	13.222952284240723
250.90471294	39.77470339	14.479002711677552
250.92926264	39.80761788	15.623870651245117
250.71157487	39.90966463	15.087812818336486
250.85894328	39.96215733	14.694842563056945
