250.479370	39.906194	-10.0008
250.945040	39.852491	-10.0015
250.945040	39.852491	-10.0015
250.572110	39.807720	-10.0046
250.522430	39.896828	-10.0175
250.522430	39.896828	-10.0175
250.671412	39.846222	-10.0272
250.495746	39.637388	-10.0298
250.495746	39.637388	-10.0298
250.459335	39.898775	-10.0306
250.971807	39.817448	-10.0313
250.971807	39.817448	-10.0313
250.643485	39.659022	-10.0316
250.648089	39.716029	-10.0326
250.503236	39.865791	-10.0392
250.531890	39.746636	-10.0399
250.854624	40.020431	-10.0421
250.788134	39.977771	-10.0438
250.650953	39.718212	-10.0462
250.774420	39.868832	-10.0507
250.940324	39.772122	-10.0547
250.899237	39.862938	-10.0674
250.594759	39.599743	-10.0690
250.828366	39.895552	-10.0698
250.788058	39.977710	-10.0704
250.788058	39.977710	-10.0704
250.732884	39.732595	-10.0801
251.012266	39.672319	-10.0845
250.697624	39.835816	-10.0946
250.598083	39.712579	-10.1063
250.598083	39.712579	-10.1063
250.957835	39.975986	-10.1069
250.820717	39.663549	-10.1070
250.622644	39.913280	-10.1071
250.656515	39.694507	-10.1109
250.855135	39.884012	-10.1149
250.774420	39.868832	-10.1221
250.800831	39.788998	-10.1313
250.800831	39.788998	-10.1313
250.984274	39.745973	-10.1322
250.773444	39.965556	-10.1433
250.816109	40.003518	-10.1446
250.526458	39.602340	-10.1486
250.843017	39.738664	-10.1489
250.676998	39.929698	-10.1615
250.676998	39.929698	-10.1615
250.818017	39.957451	-10.1630
250.476097	39.694561	-10.1633
250.788749	39.920673	-10.1680
250.788749	39.920673	-10.1680
250.730271	39.603647	-10.1683
251.022619	39.833015	-10.1689
250.599772	40.025422	-10.1707
250.539058	39.890709	-10.1722
250.982254	39.743792	-10.1735
250.618545	39.805085	-10.1737
250.618545	39.805085	-10.1737
250.895857	39.928753	-10.1745
250.791981	39.776856	-10.1746
250.506690	39.644055	-10.1753
250.896439	39.929847	-10.1757
250.677074	39.929762	-10.1806
250.937296	39.982688	-10.1813
250.625530	39.982743	-10.1840
250.625530	39.982743	-10.1840
250.969646	39.910033	-10.1863
250.969646	39.910033	-10.1863
250.484882	39.787013	-10.1888
250.484882	39.787013	-10.1888
250.605245	39.645987	-10.1907
250.686175	39.831912	-10.1919
250.504130	40.029397	-10.1939
250.760200	39.954649	-10.1952
250.492788	39.900684	-10.1983
250.842232	39.627341	-10.1988
250.842232	39.627341	-10.1988
250.501225	39.940582	-10.1997
250.743455	40.013059	-10.2056
250.564469	39.884722	-10.2075
250.463129	39.740642	-10.2115
250.561986	39.981618	-10.2165
250.561986	39.981618	-10.2165
250.691987	39.991281	-10.2169
250.691987	39.991281	-10.2169
250.825643	39.809592	-10.2250
250.946321	39.856964	-10.2255
250.625598	39.982575	-10.2274
250.740964	39.945301	-10.2293
250.976177	39.600613	-10.2313
250.691484	39.991117	-10.2334
250.759170	39.790068	-10.2420
250.759170	39.790068	-10.2420
250.601957	39.782632	-10.2460
250.705315	39.746743	-10.2470
250.645363	39.935795	-10.2539
250.732537	39.845546	-10.2603
250.741048	39.967391	-10.2630
250.741048	39.967391	-10.2630
250.880184	40.028191	-10.2662
250.699675	40.017842	-10.2664
